+201612121212,http://www.netflix.com,3,4194304,21:13:49,41
+201612121212,http://www.linkedin.com,3,9437184,09:53:40,29
+201612121212,+201695959930,1,112,12:34:16,0
+201612121212,http://www.ebay.com,3,6291456,12:14:37,50
+201612121212,+201604912015,1,178,22:18:32,0
+201612121212,http://www.ebay.com,3,6291456,19:16:44,17
+201612121212,+8002641803,1,50,22:19:05,0
+201612121212,http://www.youtube.com,3,9437184,09:33:04,30
+201612121212,http://www.twitter.com,3,7340032,08:57:57,33
+201612121212,+201622334408,2,1,22:04:48,0
+201612121212,http://www.google.com,3,4194304,17:12:25,47
+201612121212,+201649195501,2,3,18:38:11,0
+201612121212,+1935850587,1,0,13:30:37,0
+201612121212,+201611111166,1,72,22:02:41,0
+201612121212,+201645378903,1,21,09:50:23,0
+201612121212,+201654324321,2,3,09:40:05,0
+201612121212,http://www.amazon.com,3,2097152,10:40:52,16
+201612121212,+201649177767,1,84,13:03:40,0
+201612121212,+201612789009,1,136,13:33:25,0
+201612121212,+2109852526,1,0,11:47:06,0
+201612121212,+201656789028,1,56,07:13:46,0
+201612121212,+201649154514,2,2,12:12:50,0
+201612121212,+201656789028,2,3,05:06:54,0
+201612121212,+201687654325,2,2,21:37:14,0
+201612121212,+201649191518,2,1,13:44:37,0
+201612121212,+201612789009,2,2,13:16:30,0
+201612121212,+201612789009,1,165,15:01:48,0
+201612121212,http://www.amazon.com,3,4194304,22:04:46,18
+201612121212,+4967095143,1,0,13:34:38,0
+201612121212,+201611111166,1,86,21:29:28,0
+201612121212,http://www.netflix.com,3,6291456,18:52:56,12
+201612121212,+8853532458,1,0,20:11:37,0
+201612121212,+201695959930,1,113,19:59:08,0
+201612121212,+201611111166,1,60,14:47:16,0
+201612121212,+201656789028,1,153,18:50:19,0
+201612121212,http://www.youtube.com,3,7340032,12:44:50,25
+201612121212,+6276259049,1,0,16:48:06,0
+201612121212,http://www.ebay.com,3,2097152,19:04:50,11
+201612121212,+201645378903,2,3,15:35:01,0
+201612121212,+5565230394,1,0,13:08:20,0
+201612121212,+201664565811,2,3,15:56:42,0
+201612121212,http://www.whatsapp.com,3,5242880,12:20:11,22
+201612121212,+201649195501,1,62,20:34:38,0
+201612121212,http://www.youtube.com,3,8388608,00:33:21,45
+201612121212,http://www.instagram.com,3,4194304,09:33:36,7
+201612121212,+201667809035,1,143,09:19:25,0
+201612121212,+201649177767,2,3,14:14:20,0
+201612121212,+201645378903,1,163,21:52:16,0
+201612121212,http://www.whatsapp.com,3,4194304,03:45:20,35
+201612121212,+201622334408,1,150,16:29:57,0
+201612121212,http://www.instagram.com,3,1048576,09:42:59,48
+201612121212,+3073845938,1,0,12:27:32,0
+201612121212,+201656789028,2,1,18:03:50,0
+201612121212,http://www.amazon.com,3,9437184,17:55:29,50
+201612121212,+201649195501,1,107,19:57:25,0
+201612121212,+201604919109,2,1,08:24:36,0
+201612121212,http://www.google.com,3,1048576,20:09:53,34
+201612121212,+201687654325,1,34,09:44:06,0
+201612121212,http://www.netflix.com,3,9437184,16:57:46,22
+201612121212,http://www.amazon.com,3,5242880,14:09:36,40
+201612121212,+9196379693,1,0,09:41:24,0
+201612121212,+201654324321,2,1,22:58:37,0
+201612121212,+201649195501,1,28,16:29:20,0
+201612121212,+201604912015,1,104,23:15:07,0
+201612121212,+201654324321,2,3,10:16:35,0
+201612121212,http://www.google.com,3,5242880,18:28:47,48
+201612121212,http://www.linkedin.com,3,4194304,10:01:39,25
+201612121212,+201604912015,1,171,17:42:43,0
+201612121212,http://www.amazon.com,3,6291456,21:48:13,34
+201612121212,http://www.ebay.com,3,6291456,02:33:04,20
+201612121212,+201611111166,1,142,18:34:35,0
+201612121212,http://www.whatsapp.com,3,6291456,09:31:06,16
+201612121212,+201604912015,1,32,19:31:40,0
+201612121212,+201695959930,2,3,21:51:41,0
+201612121212,http://www.netflix.com,3,8388608,09:56:56,9
+201612121212,+201645454532,2,2,08:51:40,0
+201612121212,+201649191518,2,3,06:26:13,0
+201612121212,+201649195501,2,2,05:13:45,0
+201612121212,+201649177767,1,130,21:47:49,0
+201612121212,http://www.amazon.com,3,5242880,16:11:40,13
+201612121212,+201649177767,1,13,12:56:12,0
+201612121212,http://www.linkedin.com,3,4194304,23:33:40,31
+201612121212,+201649195501,1,141,12:57:48,0
+201612121212,+201687654325,2,2,22:24:11,0
+201612121212,+201654324321,2,2,16:45:19,0
