+201612789009,+201664565811,2,2,02:01:27,0
+201612789009,+201622334408,2,2,13:37:37,0
+201612789009,http://www.facebook.com,3,6291456,19:33:49,10
+201612789009,+201611111113,2,3,19:42:06,0
+201612789009,+201620491910,1,46,18:41:06,0
+201612789009,+201649154514,1,132,22:19:57,0
+201612789009,http://www.facebook.com,3,8388608,22:22:08,47
+201612789009,+201645454532,1,122,12:03:23,0
+201612789009,+201611111113,2,2,14:48:19,0
+201612789009,http://www.google.com,3,4194304,09:45:33,31
+201612789009,http://www.twitter.com,3,9437184,11:53:09,40
+201612789009,http://www.youtube.com,3,8388608,16:07:43,16
+201612789009,http://www.twitter.com,3,7340032,14:31:00,44
+201612789009,+201604912015,2,1,19:47:24,0
+201612789009,http://www.ebay.com,3,7340032,13:58:59,46
+201612789009,http://www.netflix.com,3,9437184,17:34:10,7
+201612789009,http://www.ebay.com,3,7340032,13:13:56,44
+201612789009,+9615940712,1,0,09:36:59,0
+201612789009,http://www.netflix.com,3,4194304,17:43:41,34
+201612789009,+201611111113,1,10,16:59:57,0
+201612789009,http://www.amazon.com,3,10485760,10:27:12,29
+201612789009,http://www.google.com,3,5242880,13:14:12,23
+201612789009,+201649154514,2,1,10:38:01,0
+201612789009,+201611111166,2,2,18:53:18,0
+201612789009,http://www.linkedin.com,3,2097152,14:26:47,46
+201612789009,+201649191518,1,169,12:34:27,0
+201612789009,http://www.youtube.com,3,1048576,09:06:40,14
+201612789009,http://www.ebay.com,3,4194304,17:39:39,8
+201612789009,http://www.netflix.com,3,9437184,10:03:26,48
+201612789009,+201664565811,1,25,18:14:23,0
+201612789009,+201667809035,2,1,18:22:05,0
+201612789009,http://www.facebook.com,3,7340032,16:16:47,8
+201612789009,http://www.whatsapp.com,3,3145728,20:45:45,6
+201612789009,+4268237717,1,0,22:06:18,0
+201612789009,+201687654325,2,1,15:24:54,0
+201612789009,http://www.twitter.com,3,3145728,18:04:53,14
+201612789009,http://www.facebook.com,3,3145728,02:57:48,21
+201612789009,+201612121212,2,2,08:36:05,0
+201612789009,http://www.facebook.com,3,3145728,08:20:12,45
+201612789009,http://www.facebook.com,3,8388608,21:41:22,34
+201612789009,http://www.linkedin.com,3,8388608,02:13:48,44
+201612789009,+201654324321,2,3,20:14:48,0
+201612789009,http://www.google.com,3,4194304,20:55:34,38
