+201645454532,+201649154514,2,2,13:21:43,0
+201645454532,+201612121212,2,2,16:46:26,0
+201645454532,+201695959930,2,2,18:00:03,0
+201645454532,+7061250159,1,21,11:42:13,0
+201645454532,+201687654325,1,68,21:32:44,0
+201645454532,+201649177767,2,3,14:50:17,0
+201645454532,+201654324321,2,1,12:46:59,0
+201645454532,+201649195501,1,17,16:30:57,0
+201645454532,+201612121212,1,64,08:06:43,0
+201645454532,+201695959930,2,2,11:16:57,0
+201645454532,+5389832213,1,29,18:54:22,0
+201645454532,+201604919109,2,1,11:03:41,0
+201645454532,+201604912015,2,2,16:25:30,0
+201645454532,+201695959930,2,3,09:22:17,0
+201645454532,+201611223320,2,2,19:52:18,0
+201645454532,+201649191518,2,3,08:32:35,0
+201645454532,+201654324321,1,91,10:27:09,0
+201645454532,+201612789009,1,51,18:11:18,0
+201645454532,+201656789028,1,150,13:38:22,0
+201645454532,+201604919109,1,50,11:23:23,0
+201645454532,+201622334408,2,2,13:17:11,0
+201645454532,+201664565811,1,24,18:43:02,0
+201645454532,+201649191518,1,97,00:38:52,0
+201645454532,+201656789028,2,2,17:25:35,0
+201645454532,+201604919109,2,3,09:08:14,0
+201645454532,+201645378903,2,3,13:19:45,0
+201645454532,+201649191518,2,2,16:00:12,0
+201645454532,+201687654325,1,83,13:03:09,0
+201645454532,+201649177767,2,1,22:08:06,0
+201645454532,+201611223320,2,2,14:12:05,0
+201645454532,+201687654325,2,3,20:55:57,0
+201645454532,+201611111166,1,175,22:19:11,0
+201645454532,+201667809035,1,33,19:23:49,0
+201645454532,+201611223320,1,52,10:22:06,0
+201645454532,+3594376216,1,0,20:11:24,0
+201645454532,+201649191518,2,3,18:52:54,0
+201645454532,+201649177767,1,101,13:19:41,0
+201645454532,+201645378903,2,3,21:39:10,0
+201645454532,+9006230512,1,0,20:36:11,0
+201645454532,+201649191518,1,129,17:26:27,0
+201645454532,+201604912015,1,35,19:49:20,0
+201645454532,+201611111166,1,133,10:05:28,0
+201645454532,+201664565811,1,168,21:56:51,0
+201645454532,+201604919109,2,1,16:21:41,0
+201645454532,+201687654325,2,1,13:29:38,0
+201645454532,+9614610720,1,0,16:11:51,0
+201645454532,+201687654325,2,2,21:16:30,0
+201645454532,+4661704368,1,0,15:02:35,0
+201645454532,+201622334408,2,2,09:37:39,0
+201645454532,+201612121212,2,1,19:21:31,0
+201645454532,+201649177767,2,2,19:25:03,0
