+201622334408,+201612789009,2,2,09:10:52,0
+201622334408,http://www.amazon.com,3,3145728,21:11:51,36
+201622334408,+8532441131,1,0,06:23:34,0
+201622334408,+201645378903,1,145,17:37:15,0
+201622334408,+201654324321,1,46,15:21:34,0
+201622334408,http://www.instagram.com,3,10485760,14:14:44,16
+201622334408,+1612959839,1,0,17:54:17,0
+201622334408,+201611111113,2,1,13:14:57,0
+201622334408,+201611111166,1,78,19:38:31,0
+201622334408,+201604919109,1,147,21:56:33,0
+201622334408,+201649195501,1,179,13:17:41,0
+201622334408,http://www.netflix.com,3,9437184,16:41:02,19
+201622334408,+1095803415,1,0,18:55:09,0
+201622334408,http://www.ebay.com,3,5242880,09:36:50,36
+201622334408,+201664565811,1,158,20:44:00,0
+201622334408,+201687654325,2,2,17:37:29,0
+201622334408,http://www.whatsapp.com,3,4194304,10:24:28,5
+201622334408,http://www.ebay.com,3,3145728,13:58:38,14
+201622334408,+201604919109,2,2,16:41:16,0
+201622334408,http://www.netflix.com,3,6291456,18:53:32,27
+201622334408,http://www.twitter.com,3,7340032,14:34:35,39
+201622334408,+201645378903,1,98,20:03:05,0
+201622334408,http://www.linkedin.com,3,7340032,01:31:40,18
+201622334408,+201604912015,2,3,10:12:29,0
+201622334408,+201645454532,1,117,19:05:02,0
+201622334408,+201612121212,1,49,13:20:59,0
+201622334408,http://www.google.com,3,4194304,13:25:56,11
+201622334408,http://www.facebook.com,3,3145728,18:35:48,23
+201622334408,+9587785435,1,0,23:17:17,0
+201622334408,+201611223320,1,179,12:43:12,0
+201622334408,http://www.twitter.com,3,9437184,15:26:03,13
+201622334408,http://www.twitter.com,3,2097152,12:12:44,31
+201622334408,+201667809035,1,146,11:23:03,0
+201622334408,+4784554530,1,0,05:45:47,0
+201622334408,+1571201159,1,0,22:09:42,0
+201622334408,http://www.amazon.com,3,6291456,14:45:26,48
+201622334408,+201611111166,1,160,13:38:35,0
+201622334408,http://www.whatsapp.com,3,6291456,15:46:41,50
+201622334408,+201611111113,1,117,15:00:55,0
+201622334408,http://www.google.com,3,4194304,02:36:39,18
+201622334408,http://www.instagram.com,3,10485760,20:31:06,7
+201622334408,http://www.google.com,3,5242880,05:22:46,49
+201622334408,http://www.linkedin.com,3,9437184,19:01:07,39
+201622334408,+201604919109,1,14,09:05:08,0
+201622334408,http://www.netflix.com,3,9437184,21:35:07,43
+201622334408,+201645378903,2,3,12:23:02,0
+201622334408,+201611111166,2,1,19:48:01,0
+201622334408,+201611111113,1,57,21:34:33,0
+201622334408,http://www.ebay.com,3,1048576,18:55:21,23
+201622334408,+6653254840,1,0,10:45:59,0
+201622334408,+201656789028,2,2,13:38:08,0
+201622334408,http://www.youtube.com,3,4194304,15:32:35,35
+201622334408,+201687654325,2,2,15:42:09,0
+201622334408,+201695959930,1,77,22:04:52,0
+201622334408,+201667809035,1,166,20:06:42,0
+201622334408,http://www.facebook.com,3,5242880,15:17:23,12
+201622334408,+1228397838,1,0,22:30:13,0
+201622334408,+201645378903,2,2,16:02:55,0
+201622334408,+201604912015,2,2,09:21:40,0
+201622334408,http://www.whatsapp.com,3,7340032,20:56:45,47
+201622334408,http://www.linkedin.com,3,4194304,15:03:06,50
+201622334408,+201611111166,1,135,12:56:12,0
+201622334408,+201604912015,1,74,08:40:08,0
+201622334408,http://www.ebay.com,3,3145728,15:43:19,44
+201622334408,+201604919109,1,10,21:28:21,0
+201622334408,+201611111166,2,2,09:27:30,0
+201622334408,http://www.netflix.com,3,1048576,19:56:01,30
+201622334408,http://www.netflix.com,3,5242880,21:37:19,38
+201622334408,+201649154514,1,16,17:21:44,0
+201622334408,+201611111113,2,3,15:30:18,0
+201622334408,http://www.youtube.com,3,3145728,18:08:12,35
+201622334408,http://www.linkedin.com,3,3145728,14:36:05,23
+201622334408,+201611223320,2,3,20:10:55,0
+201622334408,+201649195501,1,42,21:58:27,0
+201622334408,http://www.instagram.com,3,3145728,08:58:07,9
+201622334408,+201649154514,2,3,14:21:25,0
+201622334408,+201611111166,2,1,16:40:32,0
+201622334408,+201649154514,1,43,14:13:10,0
+201622334408,http://www.facebook.com,3,10485760,21:10:54,29
+201622334408,+201612789009,1,84,20:30:28,0
+201622334408,http://www.amazon.com,3,1048576,13:18:01,19
+201622334408,http://www.facebook.com,3,9437184,08:54:32,43
+201622334408,+201604912015,1,49,20:13:13,0
+201622334408,http://www.instagram.com,3,3145728,17:38:02,45
+201622334408,http://www.whatsapp.com,3,10485760,22:14:16,41
+201622334408,http://www.google.com,3,1048576,08:00:04,30
+201622334408,http://www.linkedin.com,3,7340032,15:28:27,36
+201622334408,+201645454532,2,1,20:23:05,0
+201622334408,+201612789009,2,2,22:37:17,0
+201622334408,http://www.google.com,3,4194304,18:53:54,50
+201622334408,+201649191518,2,2,19:32:04,0
+201622334408,http://www.netflix.com,3,3145728,13:13:47,40
+201622334408,+201656789028,2,2,08:37:16,0
+201622334408,+5704166109,1,0,16:17:36,0
+201622334408,http://www.google.com,3,4194304,21:45:51,9
+201622334408,+2529229050,1,0,06:01:08,0
+201622334408,+201687654325,1,23,18:41:43,0
+201622334408,+201611111113,1,171,18:55:52,0
+201622334408,http://www.whatsapp.com,3,1048576,21:49:29,13
+201622334408,http://www.netflix.com,3,9437184,18:04:01,44
+201622334408,http://www.ebay.com,3,10485760,08:34:29,16
+201622334408,http://www.instagram.com,3,3145728,21:44:20,46
+201622334408,+201604919109,1,148,15:15:19,0
+201622334408,+201687654325,2,1,22:34:40,0
+201622334408,+201620491910,2,1,10:15:13,0
+201622334408,http://www.facebook.com,3,10485760,06:25:58,40
+201622334408,http://www.facebook.com,3,2097152,11:40:16,26
+201622334408,+3723397027,1,0,15:30:52,0
+201622334408,+201667809035,1,179,17:30:33,0
+201622334408,+5206825451,1,0,08:30:00,0
+201622334408,+201611223320,2,1,09:02:24,0
+201622334408,http://www.twitter.com,3,8388608,14:56:10,11
+201622334408,http://www.ebay.com,3,2097152,13:04:20,8
+201622334408,http://www.google.com,3,10485760,19:12:19,40
+201622334408,+201611223320,2,3,11:31:15,0
+201622334408,+8918308584,1,0,10:44:13,0
+201622334408,http://www.amazon.com,3,3145728,10:39:16,42
+201622334408,http://www.youtube.com,3,4194304,17:45:02,5
+201622334408,+201649195501,1,87,16:03:04,0
+201622334408,+201664565811,1,116,16:33:02,0
+201622334408,+8781535559,1,0,18:56:50,0
+201622334408,http://www.instagram.com,3,2097152,09:26:36,31
+201622334408,+201687654325,1,70,22:12:48,0
+201622334408,+201654324321,1,155,10:03:43,0
+201622334408,+201645454532,1,56,19:32:33,0
+201622334408,http://www.amazon.com,3,5242880,12:44:06,34
+201622334408,+201620491910,2,3,12:07:36,0
+201622334408,http://www.instagram.com,3,7340032,20:45:02,7
+201622334408,+201645378903,1,141,21:54:52,0
+201622334408,+201667809035,1,72,22:00:02,0
+201622334408,http://www.ebay.com,3,10485760,13:55:40,14
+201622334408,+201687654325,1,45,14:57:08,0
+201622334408,+201649177767,1,33,09:10:10,0
+201622334408,+201645378903,2,1,16:14:02,0
+201622334408,http://www.twitter.com,3,7340032,15:57:40,23
+201622334408,http://www.facebook.com,3,8388608,09:02:26,7
+201622334408,http://www.ebay.com,3,5242880,09:04:31,41
+201622334408,+201687654325,1,177,10:46:23,0
+201622334408,+201611111113,1,150,19:55:43,0
+201622334408,http://www.google.com,3,7340032,10:38:26,29
+201622334408,+9324851588,1,0,22:55:58,0
+201622334408,+201667809035,2,2,09:06:31,0
+201622334408,+201611223320,2,1,20:35:59,0
+201622334408,http://www.google.com,3,4194304,19:37:25,34
+201622334408,http://www.amazon.com,3,1048576,15:03:05,45
+201622334408,http://www.whatsapp.com,3,6291456,14:34:00,32
+201622334408,+4251146236,1,0,14:09:58,0
+201622334408,+201611111166,2,3,21:55:16,0
+201622334408,http://www.ebay.com,3,8388608,21:01:14,20
+201622334408,http://www.facebook.com,3,9437184,03:17:31,47
+201622334408,+201687654325,1,37,20:15:43,0
+201622334408,+201649195501,1,12,11:19:58,0
+201622334408,+3174857545,1,0,21:24:13,0
+201622334408,+8985423423,1,0,19:42:09,0
+201622334408,+201649177767,1,64,14:11:27,0
+201622334408,http://www.netflix.com,3,7340032,13:20:31,37
+201622334408,http://www.ebay.com,3,10485760,15:32:00,39
+201622334408,http://www.linkedin.com,3,10485760,09:22:40,46
+201622334408,+201612789009,1,120,20:32:59,0
+201622334408,+201654324321,2,2,21:29:05,0
+201622334408,+201654324321,1,110,11:07:57,0
+201622334408,+201604919109,2,3,16:00:20,0
+201622334408,+8464095968,1,0,16:33:13,0
+201622334408,+201667809035,2,1,19:58:31,0
+201622334408,http://www.twitter.com,3,9437184,09:07:52,9
+201622334408,+8394291714,1,0,09:26:04,0
+201622334408,http://www.twitter.com,3,4194304,22:47:20,39
+201622334408,+201611111166,2,3,08:24:16,0
+201622334408,+7747897150,1,0,18:36:58,0
+201622334408,+8241291454,1,0,16:10:14,0
+201622334408,http://www.youtube.com,3,3145728,19:18:11,12
+201622334408,http://www.linkedin.com,3,8388608,18:08:59,33
+201622334408,http://www.instagram.com,3,2097152,16:13:38,13
+201622334408,http://www.google.com,3,1048576,00:01:35,33
+201622334408,http://www.facebook.com,3,6291456,14:06:44,50
+201622334408,http://www.youtube.com,3,9437184,15:02:25,42
+201622334408,+201695959930,1,13,16:35:15,0
+201622334408,+201604919109,2,2,11:38:28,0
+201622334408,+201611223320,1,146,09:01:46,0
+201622334408,+201620491910,1,56,01:23:12,0
+201622334408,+201612789009,2,3,17:37:08,0
+201622334408,http://www.youtube.com,3,5242880,13:29:31,12
+201622334408,+201604912015,2,1,18:20:34,0
+201622334408,http://www.instagram.com,3,9437184,18:39:04,13
+201622334408,+201612121212,1,96,05:00:36,0
+201622334408,+201649191518,1,135,23:31:22,0
+201622334408,http://www.ebay.com,3,2097152,09:38:28,47
+201622334408,+201667809035,1,29,16:33:06,0
+201622334408,http://www.facebook.com,3,4194304,15:25:25,14
+201622334408,http://www.amazon.com,3,4194304,22:13:47,23
+201622334408,http://www.facebook.com,3,4194304,19:01:15,14
+201622334408,+201649191518,1,73,05:38:45,0
+201622334408,http://www.instagram.com,3,8388608,04:19:46,6
+201622334408,+4999355427,1,0,19:34:14,0
+201622334408,+201649177767,2,1,10:09:00,0
+201622334408,+201645454532,1,30,21:37:59,0
+201622334408,+201649191518,1,96,17:29:30,0
+201622334408,+201649195501,1,180,03:00:26,0
+201622334408,http://www.instagram.com,3,4194304,21:59:23,5
+201622334408,+201656789028,2,3,01:40:56,0
+201622334408,+3145227478,1,0,17:38:22,0
+201622334408,+201695959930,2,3,14:37:44,0
+201622334408,http://www.ebay.com,3,3145728,10:00:54,14
+201622334408,+201611223320,1,74,19:19:51,0
+201622334408,http://www.twitter.com,3,1048576,20:05:15,25
+201622334408,+201604919109,1,156,08:39:30,0
+201622334408,+201611223320,1,15,08:02:11,0
+201622334408,+201620491910,1,145,22:29:32,0
+201622334408,+1574444699,1,0,14:25:21,0
+201622334408,+201611111166,2,1,17:19:07,0
+201622334408,+201649177767,2,3,18:22:10,0
+201622334408,+201656789028,1,76,21:30:31,0
+201622334408,+201645454532,1,60,18:34:48,0
+201622334408,+201612789009,1,171,22:54:14,0
+201622334408,http://www.facebook.com,3,9437184,14:21:41,33
+201622334408,http://www.netflix.com,3,6291456,00:46:46,35
+201622334408,+201611223320,2,2,11:56:49,0
+201622334408,+201611111113,1,130,08:26:05,0
+201622334408,http://www.facebook.com,3,6291456,10:06:29,28
+201622334408,http://www.google.com,3,4194304,12:08:48,41
+201622334408,http://www.facebook.com,3,8388608,09:46:29,16
+201622334408,http://www.twitter.com,3,6291456,21:29:52,21
+201622334408,+201620491910,1,97,18:42:42,0
+201622334408,http://www.instagram.com,3,2097152,19:17:06,24
+201622334408,+201649177767,1,104,17:54:59,0
+201622334408,http://www.youtube.com,3,6291456,15:01:19,41
+201622334408,+201645454532,1,144,18:21:10,0
+201622334408,http://www.netflix.com,3,5242880,21:02:45,48
+201622334408,http://www.ebay.com,3,7340032,11:41:32,47
+201622334408,http://www.whatsapp.com,3,7340032,03:56:33,23
+201622334408,http://www.instagram.com,3,7340032,15:40:24,23
+201622334408,+201612121212,2,1,21:59:01,0
+201622334408,+201611223320,1,89,21:14:39,0
+201622334408,http://www.netflix.com,3,4194304,14:08:10,22
+201622334408,+6318318175,1,0,16:48:08,0
+201622334408,+201611111113,2,1,11:48:12,0
+201622334408,http://www.youtube.com,3,9437184,17:55:06,16
+201622334408,+201612789009,1,84,12:43:38,0
+201622334408,+201645378903,2,3,19:55:10,0
+201622334408,+201620491910,1,54,14:06:19,0
+201622334408,http://www.netflix.com,3,10485760,12:04:52,30
+201622334408,+201604912015,1,36,08:07:56,0
+201622334408,+201612121212,1,180,17:51:57,0
+201622334408,+201695959930,2,2,08:57:04,0
+201622334408,+201649154514,1,83,22:43:56,0
+201622334408,+201645454532,1,38,13:06:11,0
+201622334408,+201611223320,1,77,18:41:42,0
+201622334408,http://www.twitter.com,3,6291456,11:56:57,22
+201622334408,+201612121212,1,45,21:02:12,0
+201622334408,+201667809035,2,1,22:15:04,0
+201622334408,http://www.linkedin.com,3,5242880,09:31:00,15
+201622334408,http://www.youtube.com,3,4194304,18:21:02,13
+201622334408,+201612121212,2,2,21:06:48,0
+201622334408,http://www.ebay.com,3,1048576,21:17:33,30
+201622334408,http://www.google.com,3,7340032,16:19:43,37
+201622334408,http://www.twitter.com,3,3145728,13:32:18,48
+201622334408,http://www.twitter.com,3,9437184,19:18:38,7
+201622334408,http://www.amazon.com,3,3145728,22:33:30,39
+201622334408,+201612121212,1,62,17:08:44,0
+201622334408,http://www.instagram.com,3,8388608,22:55:08,6
+201622334408,+4669319105,1,0,10:26:54,0
+201622334408,+201645378903,1,92,01:02:26,0
+201622334408,http://www.facebook.com,3,3145728,03:04:00,45
+201622334408,http://www.ebay.com,3,1048576,13:21:09,46
+201622334408,http://www.amazon.com,3,2097152,10:32:53,28
+201622334408,+201649177767,2,1,14:14:52,0
+201622334408,+3807901217,1,0,19:35:19,0
+201622334408,http://www.netflix.com,3,1048576,10:50:56,23
+201622334408,+201664565811,1,143,11:53:07,0
+201622334408,http://www.twitter.com,3,5242880,22:42:55,11
+201622334408,+201611111166,2,2,20:41:36,0
+201622334408,+201695959930,2,3,20:39:34,0
+201622334408,http://www.linkedin.com,3,9437184,19:06:26,10
+201622334408,http://www.youtube.com,3,9437184,12:44:14,28
+201622334408,http://www.facebook.com,3,9437184,09:05:56,21
+201622334408,+201612121212,2,1,11:20:49,0
+201622334408,+3435595511,1,0,13:30:12,0
+201622334408,+201604912015,1,99,12:47:18,0
+201622334408,+201612121212,1,60,05:32:34,0
+201622334408,http://www.ebay.com,3,3145728,08:32:40,50
+201622334408,+201664565811,1,35,06:06:07,0
+201622334408,+201654324321,2,2,22:20:27,0
+201622334408,+3242243478,1,0,13:41:53,0
+201622334408,+201611223320,1,67,16:09:11,0
+201622334408,http://www.facebook.com,3,5242880,09:46:33,10
+201622334408,+201645454532,2,3,14:14:40,0
+201622334408,+201611111166,2,1,10:49:14,0
+201622334408,http://www.google.com,3,5242880,17:47:41,28
+201622334408,+9764146663,1,0,19:04:54,0
+201622334408,http://www.amazon.com,3,10485760,08:57:54,46
+201622334408,+201645454532,2,2,15:06:26,0
+201622334408,+201649154514,1,50,09:00:24,0
+201622334408,+201687654325,1,88,16:17:34,0
+201622334408,+201649195501,1,91,13:30:59,0
+201622334408,+2326966273,1,0,18:43:57,0
+201622334408,http://www.instagram.com,3,8388608,23:07:12,33
+201622334408,http://www.instagram.com,3,2097152,10:10:16,26
+201622334408,+5398921643,1,0,11:46:42,0
+201622334408,+201645378903,2,3,09:19:27,0
+201622334408,+201612121212,1,132,21:54:19,0
+201622334408,http://www.whatsapp.com,3,9437184,07:52:56,34
+201622334408,http://www.netflix.com,3,1048576,10:23:25,26
+201622334408,+201649154514,2,3,13:53:11,0
+201622334408,http://www.youtube.com,3,5242880,12:57:56,21
+201622334408,http://www.instagram.com,3,10485760,09:13:40,28
+201622334408,http://www.twitter.com,3,8388608,17:48:26,35
+201622334408,+201604919109,1,78,13:32:08,0
+201622334408,+201612789009,1,148,23:40:43,0
+201622334408,+201667809035,2,1,10:48:04,0
+201622334408,+201695959930,2,1,14:39:30,0
+201622334408,http://www.whatsapp.com,3,6291456,09:19:31,44
+201622334408,+1199881308,1,0,10:08:45,0
+201622334408,+4092070177,1,0,18:24:26,0
+201622334408,+201611111166,1,106,14:36:08,0
+201622334408,+201656789028,1,137,16:58:52,0
+201622334408,http://www.linkedin.com,3,10485760,14:11:27,45
+201622334408,+201649177767,2,3,11:25:27,0
+201622334408,+201604919109,1,49,04:58:39,0
+201622334408,+201645454532,1,180,09:17:38,0
