+201620491910,+201667809035,2,1,14:38:59,0
+201620491910,+4792695812,1,0,09:10:57,0
+201620491910,http://www.youtube.com,3,5242880,22:49:33,36
+201620491910,+201687654325,1,156,21:41:00,0
+201620491910,+201649195501,1,68,10:55:12,0
+201620491910,+201611111113,1,78,20:28:32,0
+201620491910,http://www.youtube.com,3,5242880,19:26:59,35
+201620491910,http://www.whatsapp.com,3,8388608,17:17:01,24
+201620491910,+201611223320,1,77,11:38:31,0
+201620491910,+3289440738,1,0,18:54:49,0
+201620491910,+201667809035,2,3,17:29:35,0
+201620491910,+4661681880,1,0,19:31:16,0
+201620491910,+2232438981,1,0,09:36:40,0
+201620491910,+7008770777,1,0,15:40:29,0
+201620491910,+201612789009,2,3,08:13:58,0
+201620491910,+9719770786,1,0,11:29:34,0
+201620491910,http://www.youtube.com,3,10485760,17:51:31,20
+201620491910,+201611111166,2,1,13:27:40,0
+201620491910,+1079346004,1,0,09:26:35,0
+201620491910,http://www.netflix.com,3,9437184,06:41:28,41
+201620491910,+201649154514,2,2,11:37:00,0
+201620491910,http://www.instagram.com,3,5242880,15:34:32,46
+201620491910,+201654324321,1,139,20:36:54,0
+201620491910,+201612789009,1,168,10:02:17,0
+201620491910,+201664565811,1,143,15:55:39,0
+201620491910,+201667809035,1,56,14:03:37,0
+201620491910,http://www.facebook.com,3,3145728,17:22:41,32
+201620491910,+201622334408,1,160,19:22:02,0
+201620491910,+201612789009,1,52,14:55:23,0
+201620491910,+3413922064,1,0,13:48:29,0
+201620491910,+201604919109,2,1,22:13:55,0
+201620491910,http://www.youtube.com,3,8388608,20:11:42,6
+201620491910,http://www.facebook.com,3,6291456,22:14:45,47
+201620491910,+201612789009,1,38,11:06:27,0
+201620491910,http://www.youtube.com,3,2097152,12:20:19,35
+201620491910,+201649195501,1,84,18:42:38,0
+201620491910,+201645454532,2,1,18:32:40,0
+201620491910,+201649195501,2,3,10:26:25,0
+201620491910,http://www.amazon.com,3,6291456,21:06:46,37
+201620491910,+201612789009,2,2,15:16:16,0
+201620491910,+201645454532,2,1,17:14:14,0
+201620491910,http://www.amazon.com,3,10485760,11:02:58,19
+201620491910,+201611111113,2,3,16:03:24,0
+201620491910,+201645378903,1,132,16:07:47,0
+201620491910,http://www.twitter.com,3,6291456,14:57:46,30
+201620491910,+201654324321,2,2,17:50:57,0
+201620491910,+201622334408,1,141,00:30:06,0
+201620491910,+201611111166,2,3,15:31:49,0
+201620491910,+201604919109,2,1,15:36:16,0
+201620491910,http://www.instagram.com,3,6291456,18:54:42,42
