+201604912015,+201654324321,1,38,11:49:03,0
+201604912015,+201620491910,2,1,20:41:33,0
+201604912015,+201645378903,2,1,22:24:56,0
+201604912015,+201645454532,2,1,08:26:48,0
+201604912015,+9629590886,1,50,22:15:54,0
+201604912015,+201622334408,1,173,15:14:28,0
+201604912015,+201620491910,1,12,09:27:58,0
+201604912015,+201612789009,2,3,20:37:57,0
+201604912015,+7561359816,1,0,16:58:06,0
+201604912015,+201612121212,1,102,17:51:22,0
+201604912015,+201687654325,1,131,18:54:34,0
+201604912015,+201654324321,1,147,19:20:30,0
+201604912015,+201612121212,1,178,15:30:47,0
+201604912015,+201649195501,1,143,20:42:37,0
+201604912015,+201656789028,1,82,16:48:01,0
+201604912015,+201611111113,1,67,17:30:26,0
+201604912015,+201604919109,2,2,15:13:33,0
+201604912015,+201664565811,2,2,19:05:01,0
+201604912015,+201645454532,2,2,01:23:58,0
+201604912015,+201656789028,2,3,21:53:06,0
+201604912015,+201604919109,1,68,21:19:23,0
+201604912015,+201654324321,1,66,15:51:40,0
+201604912015,+201664565811,2,1,19:08:13,0
+201604912015,+201612121212,1,35,00:10:40,0
+201604912015,+201645454532,1,52,10:09:54,0
+201604912015,+201687654325,1,66,08:13:13,0
+201604912015,+201656789028,2,1,19:06:03,0
+201604912015,+201645454532,1,54,10:18:04,0
+201604912015,+201649154514,1,92,22:59:22,0
+201604912015,+201667809035,2,2,15:58:43,0
+201604912015,+201667809035,1,12,16:40:12,0
+201604912015,+8967865479,1,0,13:24:42,0
+201604912015,+201695959930,1,48,11:16:27,0
+201604912015,+3051947302,1,0,17:27:56,0
+201604912015,+201649177767,1,125,22:10:18,0
+201604912015,+201622334408,1,144,22:11:31,0
+201604912015,+201645378903,2,2,19:38:32,0
+201604912015,+201622334408,1,35,18:44:29,0
+201604912015,+7002670349,1,0,23:06:21,0
+201604912015,+201622334408,2,2,13:04:38,0
+201604912015,+201687654325,1,165,21:29:24,0
+201604912015,+201664565811,1,99,19:41:25,0
+201604912015,+201667809035,2,3,01:12:34,0
+201604912015,+6969089114,1,0,11:20:52,0
+201604912015,+201654324321,2,1,18:04:44,0
+201604912015,+201622334408,1,93,13:07:01,0
+201604912015,+201667809035,2,2,05:35:29,0
+201604912015,+201611111113,2,3,09:48:33,0
+201604912015,+201612789009,1,152,17:26:34,0
+201604912015,+201611111166,1,47,19:19:49,0
+201604912015,+201649195501,2,1,12:55:49,0
+201604912015,+201612789009,2,3,15:00:22,0
+201604912015,+201611111166,1,133,22:44:23,0
+201604912015,+201664565811,2,1,05:32:06,0
+201604912015,+201604919109,2,3,21:55:37,0
+201604912015,+201612121212,1,26,14:48:03,0
+201604912015,+201695959930,2,1,14:03:03,0
+201604912015,+201649177767,2,1,10:07:50,0
+201604912015,+201664565811,2,1,16:50:42,0
+201604912015,+201645378903,2,2,17:44:11,0
+201604912015,+201620491910,1,43,07:58:32,0
+201604912015,+201649191518,2,2,19:48:09,0
+201604912015,+201604919109,1,126,21:41:55,0
+201604912015,+201604919109,1,11,12:10:43,0
+201604912015,+201611111166,1,114,15:52:05,0
+201604912015,+201611223320,1,56,14:00:38,0
+201604912015,+201645454532,1,64,20:43:32,0
+201604912015,+201649191518,2,3,17:05:07,0
+201604912015,+201649195501,1,17,14:55:53,0
+201604912015,+201645378903,2,1,10:26:57,0
+201604912015,+201604919109,1,150,18:05:20,0
+201604912015,+201664565811,2,3,15:48:55,0
+201604912015,+201664565811,1,69,13:22:46,0
+201604912015,+201664565811,1,103,17:40:13,0
+201604912015,+201664565811,1,171,12:10:05,0
+201604912015,+201649177767,1,177,20:27:58,0
+201604912015,+5276328311,1,0,23:42:32,0
+201604912015,+201611223320,2,3,21:37:58,0
+201604912015,+201649177767,1,27,18:24:17,0
+201604912015,+201687654325,1,46,11:22:21,0
+201604912015,+201687654325,1,84,20:25:25,0
+201604912015,+201654324321,1,64,08:36:18,0
+201604912015,+201649177767,1,23,09:58:41,0
+201604912015,+201687654325,1,91,20:30:24,0
+201604912015,+201664565811,2,2,18:32:33,0
+201604912015,+201612121212,1,45,09:45:48,0
+201604912015,+201695959930,2,1,17:05:43,0
+201604912015,+201649154514,2,2,11:07:54,0
+201604912015,+201695959930,2,2,21:44:00,0
+201604912015,+201654324321,2,3,15:20:49,0
+201604912015,+201649195501,2,1,22:16:09,0
+201604912015,+201611111113,2,2,09:58:35,0
+201604912015,+3477889113,1,0,16:59:25,0
+201604912015,+201612789009,1,154,00:44:55,0
+201604912015,+201649191518,1,32,10:30:07,0
+201604912015,+201611223320,2,1,23:35:44,0
+201604912015,+201695959930,2,2,09:41:52,0
+201604912015,+201649195501,2,2,11:35:56,0
+201604912015,+201620491910,1,42,15:03:41,0
+201604912015,+201664565811,2,2,21:40:29,0
+201604912015,+201611223320,2,1,08:59:59,0
+201604912015,+201664565811,1,45,21:03:27,0
+201604912015,+201611111166,1,28,14:45:14,0
+201604912015,+201649154514,1,107,22:55:27,0
+201604912015,+201612789009,2,1,09:54:53,0
+201604912015,+201620491910,2,2,19:44:02,0
+201604912015,+201604919109,1,137,10:29:16,0
+201604912015,+201612789009,1,138,15:53:35,0
+201604912015,+201612789009,1,22,18:25:12,0
+201604912015,+7612302006,1,0,17:03:41,0
