+201664565811,+201645454532,1,133,02:57:56,0
+201664565811,+201611111166,1,156,14:25:04,0
+201664565811,+7347071598,1,50,20:46:29,0
+201664565811,+1552759875,1,0,15:55:43,0
+201664565811,+201645454532,2,1,12:53:22,0
+201664565811,+201649177767,2,2,16:57:54,0
+201664565811,+201620491910,1,145,13:53:01,0
+201664565811,+3821998814,1,0,10:57:36,0
+201664565811,+5421349793,1,0,13:08:30,0
+201664565811,+201645454532,2,3,16:24:11,0
+201664565811,+201612789009,2,1,15:09:37,0
+201664565811,+201612121212,1,74,09:34:44,0
+201664565811,+1084950854,1,0,16:57:15,0
+201664565811,+201654324321,1,138,13:19:38,0
+201664565811,+7915666707,1,0,19:20:18,0
+201664565811,+201654324321,1,43,21:14:13,0
+201664565811,+201611111166,1,104,08:27:00,0
+201664565811,+4057823879,1,0,09:30:32,0
+201664565811,+201667809035,2,1,11:06:31,0
+201664565811,+201649177767,1,153,19:42:54,0
+201664565811,+201667809035,2,2,18:06:25,0
+201664565811,+201611111166,1,119,21:38:23,0
+201664565811,+201645378903,1,123,12:23:21,0
+201664565811,+201604912015,2,1,08:33:59,0
+201664565811,+201649177767,2,2,19:14:18,0
+201664565811,+201649154514,1,87,11:36:01,0
+201664565811,+201645378903,1,121,03:43:53,0
+201664565811,+201612789009,2,3,10:22:09,0
+201664565811,+201611111113,1,131,14:09:23,0
+201664565811,+201622334408,1,175,10:13:20,0
+201664565811,+201695959930,2,3,09:40:15,0
+201664565811,+201667809035,2,2,08:58:18,0
+201664565811,+201612789009,2,3,09:57:20,0
+201664565811,+201649177767,1,176,13:14:12,0
+201664565811,+201687654325,1,28,09:09:03,0
+201664565811,+201649195501,1,37,17:01:23,0
+201664565811,+201649195501,1,118,18:24:45,0
+201664565811,+201611111113,2,2,05:03:35,0
+201664565811,+201667809035,1,43,08:34:55,0
+201664565811,+201687654325,1,44,03:22:28,0
+201664565811,+201695959930,1,132,18:09:35,0
+201664565811,+201604919109,2,2,02:07:31,0
+201664565811,+201645454532,2,3,09:10:57,0
+201664565811,+201656789028,2,1,11:25:40,0
+201664565811,+201622334408,2,1,01:04:14,0
+201664565811,+201611111113,2,1,16:39:34,0
+201664565811,+201612789009,1,126,21:37:08,0
+201664565811,+201620491910,1,43,17:25:45,0
+201664565811,+201687654325,1,166,08:25:44,0
+201664565811,+201687654325,2,3,17:18:52,0
+201664565811,+201695959930,2,2,08:11:21,0
+201664565811,+201620491910,2,1,09:28:45,0
+201664565811,+201649177767,1,170,13:30:40,0
+201664565811,+201649154514,2,3,09:50:20,0
+201664565811,+201611223320,1,133,12:33:13,0
+201664565811,+201620491910,2,2,14:30:02,0
+201664565811,+201695959930,1,76,12:14:58,0
+201664565811,+201649191518,2,2,13:11:28,0
+201664565811,+201645378903,1,129,10:51:02,0
+201664565811,+201604919109,1,111,08:54:03,0
+201664565811,+201645378903,1,45,21:53:13,0
+201664565811,+7655633814,1,0,10:05:20,0
+201664565811,+201695959930,2,3,07:48:07,0
+201664565811,+201612789009,2,3,13:14:20,0
+201664565811,+201611111166,1,33,18:53:44,0
+201664565811,+201612789009,2,2,21:51:56,0
+201664565811,+2825544617,1,0,22:25:07,0
+201664565811,+201649154514,1,47,06:18:02,0
+201664565811,+201667809035,2,1,19:00:53,0
+201664565811,+201622334408,2,3,22:58:28,0
+201664565811,+201649191518,1,55,19:08:12,0
+201664565811,+9393778965,1,0,19:31:24,0
+201664565811,+5075254796,1,0,13:12:25,0
+201664565811,+201687654325,2,1,08:04:59,0
+201664565811,+201604919109,2,3,18:33:23,0
+201664565811,+201645454532,1,172,05:16:56,0
+201664565811,+201611111113,2,2,10:08:05,0
+201664565811,+201611111166,1,121,22:39:03,0
+201664565811,+201649191518,2,1,09:17:13,0
+201664565811,+201645378903,2,1,19:02:53,0
+201664565811,+201622334408,2,3,19:18:42,0
+201664565811,+201622334408,1,132,19:10:41,0
+201664565811,+201611223320,1,173,12:03:37,0
+201664565811,+201649195501,2,1,13:19:16,0
+201664565811,+201620491910,2,3,21:34:33,0
+201664565811,+201604919109,2,2,09:59:44,0
+201664565811,+201645378903,2,3,19:01:30,0
+201664565811,+201649154514,2,2,11:04:28,0
+201664565811,+201649177767,1,112,02:10:46,0
+201664565811,+201645378903,2,1,16:14:52,0
+201664565811,+201622334408,1,27,05:51:23,0
+201664565811,+201612121212,1,165,19:12:27,0
+201664565811,+201612121212,2,2,15:07:47,0
+201664565811,+9829054130,1,0,17:16:21,0
+201664565811,+201649177767,2,1,21:17:39,0
+201664565811,+201649154514,1,165,13:51:21,0
+201664565811,+201649177767,2,1,14:14:48,0
+201664565811,+201611223320,1,115,03:07:49,0
+201664565811,+201687654325,1,74,22:40:23,0
+201664565811,+201645378903,1,61,22:01:22,0
+201664565811,+201656789028,2,3,13:06:31,0
+201664565811,+201611111113,2,2,13:55:07,0
+201664565811,+201612121212,1,99,16:09:56,0
+201664565811,+201604912015,1,10,22:46:22,0
+201664565811,+201695959930,2,2,20:55:32,0
+201664565811,+9928364314,1,0,20:49:35,0
+201664565811,+201604919109,2,3,21:41:07,0
+201664565811,+5299813471,1,0,07:28:33,0
+201664565811,+201611111166,1,174,20:40:18,0
+201664565811,+3699208467,1,0,13:31:30,0
+201664565811,+201667809035,1,123,11:29:35,0
+201664565811,+201649191518,1,44,10:43:43,0
+201664565811,+6399164813,1,0,21:15:24,0
+201664565811,+201611111166,1,54,13:05:53,0
+201664565811,+201687654325,1,163,18:09:46,0
+201664565811,+201604912015,1,174,17:30:40,0
+201664565811,+201622334408,2,1,11:33:47,0
+201664565811,+201654324321,1,84,10:52:03,0
+201664565811,+201604919109,2,3,19:48:06,0
+201664565811,+201649195501,2,2,18:18:28,0
+201664565811,+201649191518,2,1,13:51:26,0
+201664565811,+201695959930,1,97,16:14:06,0
+201664565811,+201654324321,1,84,13:46:45,0
+201664565811,+201611111166,2,1,13:27:00,0
+201664565811,+201645378903,1,24,14:05:03,0
+201664565811,+201611111113,2,3,16:58:56,0
+201664565811,+201695959930,2,2,12:16:56,0
+201664565811,+3014516967,1,0,08:49:42,0
+201664565811,+201620491910,1,129,12:01:56,0
+201664565811,+201656789028,1,48,08:31:17,0
+201664565811,+201611111113,2,3,13:38:48,0
+201664565811,+201604919109,1,19,20:51:54,0
+201664565811,+201667809035,1,95,12:48:21,0
+201664565811,+201649177767,1,134,10:03:01,0
+201664565811,+201612789009,1,169,20:37:01,0
+201664565811,+201667809035,1,92,18:29:01,0
+201664565811,+2556660040,1,0,13:04:30,0
+201664565811,+201620491910,1,127,09:03:17,0
+201664565811,+201620491910,1,140,12:52:24,0
+201664565811,+201620491910,2,3,22:10:28,0
+201664565811,+201612121212,1,84,10:54:03,0
+201664565811,+201645454532,1,149,18:45:28,0
+201664565811,+6206142579,1,0,11:15:27,0
+201664565811,+201604919109,1,48,18:56:18,0
+201664565811,+201612121212,1,60,13:39:02,0
+201664565811,+201612789009,2,2,12:09:16,0
+201664565811,+201622334408,1,32,11:29:16,0
+201664565811,+6596702165,1,0,10:58:37,0
+201664565811,+201649195501,2,3,22:00:59,0
+201664565811,+201656789028,1,52,13:26:12,0
+201664565811,+201604919109,2,1,15:16:05,0
+201664565811,+201687654325,1,123,06:07:32,0
+201664565811,+201611111166,2,2,09:11:19,0
+201664565811,+201649154514,1,95,22:35:22,0
+201664565811,+201611111113,2,1,16:33:18,0
+201664565811,+201622334408,1,39,10:52:51,0
+201664565811,+201687654325,2,2,01:34:38,0
+201664565811,+201649154514,2,1,11:12:49,0
+201664565811,+201612789009,2,2,09:42:30,0
+201664565811,+201649154514,1,59,03:43:42,0
+201664565811,+201649177767,1,138,13:14:18,0
+201664565811,+2568987419,1,0,13:17:20,0
+201664565811,+201695959930,1,113,14:05:50,0
+201664565811,+201654324321,1,55,21:03:59,0
+201664565811,+201667809035,1,32,15:05:35,0
+201664565811,+201695959930,2,1,11:48:31,0
+201664565811,+201622334408,1,24,13:39:56,0
+201664565811,+201654324321,2,3,08:32:33,0
+201664565811,+201611111166,2,3,10:52:10,0
+201664565811,+201695959930,1,63,08:08:56,0
+201664565811,+201622334408,2,2,17:24:09,0
+201664565811,+201611111113,2,2,20:06:06,0
+201664565811,+201611223320,1,14,10:00:51,0
+201664565811,+201695959930,2,1,13:25:38,0
+201664565811,+201611111113,1,35,18:00:06,0
+201664565811,+201645454532,1,98,21:26:00,0
+201664565811,+201620491910,2,3,12:29:57,0
+201664565811,+201656789028,1,24,17:06:55,0
+201664565811,+4891518955,1,0,14:48:24,0
+201664565811,+201649191518,1,56,22:51:15,0
+201664565811,+201695959930,2,1,19:58:34,0
+201664565811,+201612121212,1,47,17:47:55,0
+201664565811,+201612789009,1,102,10:34:10,0
+201664565811,+201649195501,1,28,11:46:55,0
+201664565811,+201649154514,1,169,18:27:46,0
+201664565811,+8296858651,1,0,22:57:31,0
+201664565811,+201611223320,1,27,18:11:14,0
+201664565811,+201612121212,1,177,09:35:28,0
+201664565811,+201649177767,1,155,08:42:22,0
+201664565811,+201612789009,1,53,10:28:31,0
+201664565811,+201649177767,2,3,18:20:28,0
+201664565811,+201649154514,1,15,16:19:46,0
+201664565811,+201622334408,1,102,10:31:49,0
+201664565811,+201649195501,1,98,07:39:03,0
+201664565811,+201656789028,2,3,16:22:10,0
+201664565811,+9016907176,1,0,18:26:06,0
+201664565811,+201667809035,2,2,20:21:38,0
+201664565811,+201667809035,1,10,21:58:44,0
+201664565811,+8396773445,1,0,15:22:06,0
+201664565811,+201611111166,1,63,11:29:37,0
+201664565811,+201645378903,2,2,02:13:13,0
+201664565811,+201656789028,2,3,16:47:35,0
+201664565811,+201649177767,1,91,14:38:08,0
+201664565811,+201649154514,2,1,11:12:17,0
+201664565811,+8438794281,1,0,17:00:02,0
+201664565811,+201645454532,2,1,20:10:46,0
+201664565811,+201611111113,2,1,20:15:55,0
+201664565811,+201604912015,2,3,16:51:17,0
+201664565811,+201604912015,2,2,07:22:03,0
+201664565811,+201667809035,2,2,15:00:16,0
+201664565811,+201695959930,1,57,13:20:49,0
+201664565811,+201687654325,1,14,16:01:33,0
+201664565811,+201645454532,1,140,15:44:46,0
+201664565811,+201654324321,2,2,14:02:58,0
+201664565811,+201654324321,1,25,16:31:23,0
+201664565811,+201622334408,1,102,22:14:39,0
+201664565811,+201649191518,1,56,19:05:54,0
+201664565811,+201649154514,1,119,20:18:47,0
+201664565811,+201656789028,2,1,08:23:26,0
+201664565811,+201667809035,1,105,18:01:19,0
+201664565811,+201656789028,2,3,09:44:14,0
+201664565811,+201604919109,2,3,12:49:33,0
+201664565811,+201645378903,1,113,21:06:20,0
+201664565811,+8952967033,1,0,09:20:02,0
+201664565811,+201611223320,2,1,18:14:10,0
+201664565811,+201649154514,2,2,10:27:19,0
+201664565811,+201611111166,1,84,19:48:41,0
+201664565811,+201620491910,1,163,18:04:13,0
+201664565811,+201612789009,1,33,17:37:56,0
+201664565811,+5573832753,1,0,16:37:30,0
+201664565811,+201645378903,1,116,14:40:15,0
+201664565811,+201611111166,1,119,19:45:20,0
+201664565811,+201645454532,1,13,12:21:53,0
+201664565811,+201687654325,2,3,14:43:35,0
+201664565811,+201654324321,1,61,21:45:58,0
+201664565811,+201649195501,2,2,21:02:32,0
+201664565811,+201649154514,2,3,08:22:46,0
+201664565811,+201604912015,2,3,15:37:54,0
+201664565811,+201649177767,1,95,12:53:37,0
+201664565811,+201611111166,2,2,19:17:12,0
+201664565811,+201622334408,1,116,18:58:48,0
+201664565811,+201612121212,1,91,02:23:18,0
+201664565811,+201656789028,1,56,09:21:37,0
+201664565811,+201612121212,1,126,19:46:39,0
+201664565811,+201687654325,2,2,19:00:37,0
+201664565811,+201611111166,2,3,18:22:19,0
+201664565811,+201649191518,1,32,17:32:10,0
+201664565811,+201604912015,2,1,19:50:40,0
+201664565811,+201649195501,1,36,20:05:10,0
+201664565811,+201649191518,2,1,21:07:10,0
+201664565811,+201612121212,1,48,11:41:42,0
+201664565811,+201649177767,2,1,11:15:41,0
+201664565811,+201604919109,1,11,17:48:18,0
+201664565811,+201649191518,1,99,08:08:44,0
+201664565811,+201687654325,1,81,21:09:04,0
+201664565811,+201645454532,1,46,13:59:19,0
+201664565811,+201611223320,2,1,16:54:01,0
+201664565811,+201611111166,2,2,18:18:03,0
+201664565811,+201649191518,1,37,12:06:28,0
+201664565811,+9386999566,1,0,20:51:46,0
+201664565811,+201604919109,2,2,09:46:23,0
+201664565811,+201645454532,1,177,17:18:21,0
+201664565811,+201656789028,1,53,19:42:03,0
+201664565811,+201667809035,1,132,11:41:41,0
+201664565811,+201649154514,2,3,10:35:52,0
+201664565811,+201649177767,1,94,08:26:55,0
+201664565811,+8455464346,1,0,11:28:46,0
+201664565811,+201649191518,2,1,09:34:25,0
+201664565811,+201654324321,1,165,21:27:59,0
+201664565811,+201611111166,1,177,12:05:32,0
+201664565811,+201649154514,2,1,16:37:56,0
+201664565811,+201645378903,1,44,15:33:10,0
+201664565811,+201695959930,1,81,22:08:12,0
+201664565811,+201622334408,1,86,20:28:38,0
+201664565811,+201649177767,2,1,17:55:40,0
+201664565811,+201612789009,1,94,09:52:43,0
+201664565811,+201654324321,2,2,21:59:31,0
+201664565811,+201622334408,1,95,09:35:38,0
+201664565811,+201649191518,1,24,17:18:30,0
+201664565811,+201612789009,2,1,20:48:49,0
+201664565811,+201687654325,2,3,12:34:02,0
+201664565811,+201604919109,1,138,18:43:09,0
+201664565811,+5815438194,1,0,16:39:53,0
+201664565811,+2884020680,1,0,20:37:11,0
+201664565811,+201649177767,2,1,14:31:36,0
+201664565811,+201649191518,1,32,08:13:17,0
+201664565811,+201604919109,2,3,13:59:46,0
+201664565811,+201649195501,2,3,17:51:13,0
+201664565811,+201611223320,1,141,19:49:54,0
+201664565811,+201611111166,1,104,18:35:04,0
+201664565811,+2258988104,1,0,18:43:43,0
+201664565811,+201620491910,2,1,08:29:18,0
+201664565811,+201620491910,2,1,20:59:07,0
+201664565811,+201611111166,1,15,17:48:01,0
+201664565811,+201611111113,2,2,16:22:39,0
+201664565811,+201695959930,2,1,18:21:35,0
+201664565811,+201695959930,2,3,21:34:47,0
+201664565811,+201695959930,2,2,08:22:00,0
+201664565811,+201654324321,1,16,13:35:44,0
+201664565811,+201695959930,2,1,17:19:53,0
+201664565811,+201687654325,2,2,21:18:28,0
+201664565811,+201611223320,1,175,08:21:56,0
+201664565811,+201612121212,2,1,22:52:30,0
+201664565811,+201604919109,2,3,10:48:14,0
+201664565811,+2965358158,1,0,18:42:21,0
+201664565811,+201649154514,2,1,09:52:32,0
+201664565811,+201649191518,2,2,13:51:32,0
+201664565811,+201687654325,1,43,19:32:15,0
+201664565811,+201620491910,1,84,09:48:15,0
+201664565811,+3456231167,1,0,19:07:49,0
+201664565811,+201667809035,2,1,22:18:41,0
+201664565811,+201649191518,1,91,13:39:22,0
+201664565811,+201645454532,2,3,20:12:59,0
+201664565811,+201654324321,2,3,21:58:56,0
+201664565811,+201620491910,2,3,01:55:24,0
+201664565811,+201645378903,1,139,14:30:18,0
+201664565811,+201667809035,2,3,09:24:46,0
+201664565811,+201649154514,2,1,22:11:38,0
+201664565811,+201695959930,1,161,16:53:33,0
+201664565811,+201649154514,2,1,19:39:23,0
+201664565811,+2602962058,1,0,14:02:40,0
+201664565811,+201649154514,2,2,12:31:55,0
+201664565811,+3071794091,1,0,16:44:22,0
+201664565811,+201645378903,2,2,20:49:00,0
+201664565811,+201649154514,2,3,09:31:51,0
+201664565811,+201622334408,1,147,10:36:52,0
+201664565811,+201604919109,1,93,07:38:31,0
