+201649177767,+201667809035,1,36,14:09:36,0
+201649177767,+201622334408,1,100,18:03:03,0
+201649177767,+201687654325,1,92,20:44:10,0
+201649177767,+201649154514,1,64,18:09:10,0
+201649177767,+201664565811,2,3,23:33:50,0
+201649177767,+201612789009,1,129,09:35:55,0
+201649177767,+201695959930,2,2,00:45:00,0
+201649177767,+201645378903,2,3,17:32:40,0
+201649177767,+201664565811,1,114,14:46:53,0
+201649177767,+201649195501,2,2,22:13:17,0
+201649177767,+201649191518,1,39,06:07:53,0
+201649177767,+201604912015,2,3,13:42:05,0
+201649177767,+201612121212,1,127,08:39:56,0
+201649177767,+201611111113,1,25,02:39:49,0
+201649177767,+201604912015,2,1,10:30:17,0
+201649177767,+201656789028,1,122,16:05:33,0
+201649177767,+201654324321,1,34,22:50:21,0
+201649177767,+3663957792,1,50,22:01:33,0
+201649177767,+201620491910,2,1,13:53:17,0
+201649177767,+201664565811,2,2,21:49:56,0
+201649177767,+201620491910,2,2,10:08:59,0
+201649177767,+201687654325,1,134,22:20:12,0
+201649177767,+3262723122,1,0,14:32:02,0
+201649177767,+201649191518,2,3,14:04:41,0
+201649177767,+201664565811,2,3,07:38:34,0
+201649177767,+201654324321,1,144,11:25:34,0
+201649177767,+201604912015,2,3,15:59:45,0
+201649177767,+201649154514,2,2,12:22:15,0
+201649177767,+201645454532,1,170,19:14:26,0
+201649177767,+201656789028,2,2,19:12:38,0
+201649177767,+201667809035,2,1,21:09:33,0
+201649177767,+201664565811,2,1,13:42:39,0
+201649177767,+201612121212,1,19,14:57:59,0
+201649177767,+7978676352,1,0,05:01:49,0
+201649177767,+201611223320,2,3,08:28:24,0
+201649177767,+201622334408,1,174,18:26:38,0
+201649177767,+201664565811,1,26,22:03:38,0
+201649177767,+201664565811,2,3,08:56:50,0
+201649177767,+201649154514,1,130,09:31:14,0
+201649177767,+201612121212,1,116,22:48:14,0
+201649177767,+201649195501,1,151,09:15:29,0
+201649177767,+5187131605,1,0,14:29:02,0
+201649177767,+201656789028,1,130,15:51:29,0
+201649177767,+201611223320,1,122,14:13:53,0
+201649177767,+201649195501,2,3,10:18:15,0
+201649177767,+5122070913,1,0,11:17:25,0
+201649177767,+201667809035,1,125,11:29:00,0
+201649177767,+2433493557,1,0,20:12:13,0
+201649177767,+201611111113,1,170,15:09:17,0
+201649177767,+201612121212,1,122,22:40:44,0
+201649177767,+201611111113,2,2,09:59:06,0
+201649177767,+201649154514,1,92,13:38:50,0
+201649177767,+3027734080,1,0,16:39:14,0
+201649177767,+201620491910,2,2,09:07:17,0
+201649177767,+201649154514,2,1,14:03:42,0
+201649177767,+201695959930,1,96,11:03:36,0
+201649177767,+201612789009,2,1,19:51:47,0
+201649177767,+201622334408,2,3,12:16:51,0
+201649177767,+201695959930,1,63,14:57:16,0
+201649177767,+201645378903,2,2,08:46:14,0
+201649177767,+201649191518,2,1,15:39:53,0
+201649177767,+201645378903,1,141,09:08:30,0
